tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-M-FU-ESP-09A-2016,Spain F9,Clay,32,S,20160411,27,109334,,,Bastian Malla,U,,CHI,19.5509924709,468,81,124154,,,Sasi Kumar Mukund,R,,IND,19.2388774812,580,57,6-2 6-0,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-09A-2016,Spain F9,Clay,32,S,20160411,28,125854,,Q,Jaume Pla Malfeito,U,,ESP,20.8569472964,627,49,106238,,SE,Andres Artunedo Martinavarr,R,,ESP,22.5735797399,682,40,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-09A-2016,Spain F9,Clay,32,S,20160411,29,105515,1,,Jordi Samper Montana,U,,ESP,26.0177960301,236,220,105789,4,,Marc Giner,R,,ESP,24.8158795346,414,105,6-3 6-3,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-09A-2016,Spain F9,Clay,32,S,20160411,30,109334,,,Bastian Malla,U,,CHI,19.5509924709,468,81,125854,,Q,Jaume Pla Malfeito,U,,ESP,20.8569472964,627,49,7-6(5) 6-2,3,SF,,,,,,,,,,,,,,,,,,,
2016-M-FU-ESP-09A-2016,Spain F9,Clay,32,S,20160411,31,109334,,,Bastian Malla,U,,CHI,19.5509924709,468,81,105515,1,,Jordi Samper Montana,U,,ESP,26.0177960301,236,220,6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,1,104963,1,,Yannick Mertens,R,,BEL,28.7967145791,229,226,111451,,,Bradley Mousley,U,,AUS,20.2710472279,481,77,7-6(5) 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,2,122547,,WC,Ioannis Stergiou,U,,GRE,21.0239561944,2189,1,105529,,,Carlos Gomez Herrera,R,,ESP,25.9493497604,519,68,3-4 RET,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,3,105463,,WC,Charalampos Kapogiannis,R,,GRE,26.2422997947,1470,3,105179,,,Adrian Sikora,U,,SVK,27.7672826831,513,71,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,4,124186,,,Alexandre Muller,U,,FRA,19.189596167,605,51,105587,6,,Tom Kocevar Desman,R,,SLO,25.7549623546,426,99,7-6(4) 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,5,105100,4,,Edward Corrie,U,,GBR,28.1368925394,399,109,200668,,WC,Aleksander Pawlicki,U,,POL,16.6488706366,,,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,6,105113,,,Patrik Rosenholm,R,,SWE,28.1013004791,743,31,122241,,Q,Winston Lin,U,,USA,22.9623545517,793,27,6-3 7-6(0),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,7,105450,,Q,Mike Urbanija,R,,SLO,26.2915811088,919,17,126659,,Q,Marko Osmakcic,U,,SUI,17.6700889802,1506,3,6-4 3-6 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,8,106307,,,Patrik Fabian,L,,SVK,22.0616016427,590,55,106175,8,,Ricardo Rodriguez,R,,VEN,22.9541409993,493,75,6-3 6-7(5) 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,9,106266,5,,Lloyd Glasspool,U,,GBR,22.392881588,400,109,126590,,Q,Karol Drzewiecki,R,,POL,20.4435318275,907,18,7-6(4) 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,10,126574,,Q,Daniel Hobart,U,,AUS,18.0889801506,1317,5,125574,,WC,Soteris Hadjistyllis,R,,CYP,23.9644079398,,,6-3 6-5 RET,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,11,126276,,Q,Thomas Brechemier,U,,FRA,19.7864476386,1102,9,105499,,,Christopher Diaz Figueroa,R,,GUA,26.0780287474,495,75,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,12,104944,3,,Niels Desein,R,,BEL,28.8405201916,357,131,131889,,Q,Fran Zvonimir Zgombic,U,,CRO,20.2135523614,1111,9,6-4 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,13,106169,7,,Vladyslav Manafov,U,,UKR,22.970568104,451,89,111763,,Q,Jeremy Efferding,U,,USA,22.9377138946,1868,1,7-5 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,14,106211,,,Bruno Santanna,R,,BRA,22.7488021903,753,30,105510,,,Neil Pauffley,R,,GBR,26.0369609856,565,60,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,15,106191,,,Mick Lescure,R,,FRA,22.8583162218,716,35,105503,,,George Von Massow,R,,GER,26.0588637919,646,45,4-6 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,16,105985,2,,Darian King,R,,BAR,23.9589322382,262,196,106295,,,Scott Clayton,U,,GBR,22.1629021218,754,30,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,17,104963,1,,Yannick Mertens,R,,BEL,28.7967145791,229,226,122547,,WC,Ioannis Stergiou,U,,GRE,21.0239561944,2189,1,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,18,124186,,,Alexandre Muller,U,,FRA,19.189596167,605,51,105463,,WC,Charalampos Kapogiannis,R,,GRE,26.2422997947,1470,3,6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,19,105100,4,,Edward Corrie,U,,GBR,28.1368925394,399,109,105113,,,Patrik Rosenholm,R,,SWE,28.1013004791,743,31,6-4 2-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,20,106307,,,Patrik Fabian,L,,SVK,22.0616016427,590,55,105450,,Q,Mike Urbanija,R,,SLO,26.2915811088,919,17,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,21,106266,5,,Lloyd Glasspool,U,,GBR,22.392881588,400,109,126574,,Q,Daniel Hobart,U,,AUS,18.0889801506,1317,5,6-7(5) 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,22,126276,,Q,Thomas Brechemier,U,,FRA,19.7864476386,1102,9,104944,3,,Niels Desein,R,,BEL,28.8405201916,357,131,6-2 3-0 RET,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,23,106169,7,,Vladyslav Manafov,U,,UKR,22.970568104,451,89,106211,,,Bruno Santanna,R,,BRA,22.7488021903,753,30,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,24,105985,2,,Darian King,R,,BAR,23.9589322382,262,196,106191,,,Mick Lescure,R,,FRA,22.8583162218,716,35,7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2016-M-FU-GRE-04A-2016,Greece F4,Hard,32,S,20160411,25,104963,1,,Yannick Mertens,R,,BEL,28.7967145791,229,226,124186,,,Alexandre Muller,U,,FRA,19.189596167,605,51,7-6(5) 6-3,3,QF,,,,,,,,,,,,,,,,,,,
